FCLTY_ID,FCLTY_NM,LC_LA,LC_LO,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,SEARCH_MT,SEARCH_CO,RANK_CO,FILE_NM,BASE_DE
"KC594PO23N000005510","부산 차이나타운특구 문화축제","129.0375502","35.11507608","부산광역시","동구","2617010100","초량동","2617051000","초량제1동","261703006002","부산광역시 동구 초량중로 36","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005511","음성품바축제","127.6806296","36.9308657","충청북도","음성군","4377025021","음성읍","4377025000","음성읍","437703247036","충청북도 음성군 음성읍 예술로 102","2024-09-01","1451.0","161","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005512","설성문화제","127.6906949","36.93427623","충청북도","음성군","4377025021","음성읍","4377025000","음성읍","437703247030","충청북도 음성군 음성읍 수정로 38","2024-09-01","6101.0","106","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005513","제15회 영양산나물축제","129.1123668","36.66718111","경상북도","영양군","4776025022","영양읍","4776025000","영양읍","477604751036","경상북도 영양군 영양읍 군청길 37","2024-09-01","113.0","287","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005514","화순운주문화축제","126.8767649","34.92032245","전라남도","화순군","4679037029","도암면","4679037000","도암면","467903284067","전라남도 화순군 도암면 천태로 91-44","2024-09-01","10.0","323","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005515","백아산 철쭉제","127.1322882","35.1680715","전라남도","화순군","4679039030","북면","4679039000","북면",,"전라남도 화순군 백아면 학천길 26","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005516","화순고인돌문화축제","126.9174738","34.99632962","전라남도","화순군","4679036022","도곡면","4679036000","도곡면",,"전라남도 화순군 도곡면 효자1길 20","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005517","제1회의성슈퍼푸드마늘축제","128.6768191","36.35137471","경상북도","의성군","4773025031","의성읍","4773025000","의성읍","477302018002","경상북도 의성군 의성읍 경북대로 5690","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005518","화순 국화향연","126.9851617","35.05831397","전라남도","화순군","4679025030","화순읍","4679025000","화순읍","467903291032","전라남도 화순군 화순읍 진각로 85","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005519","달배달맞이축제","128.5479825","35.7983798","대구광역시","달서구","2729011600","도원동","2729062800","도원동","272903147029","대구광역시 달서구 월곡로 5","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005520","장미꽃 필(feel)무렵","128.5144577","35.85741306","대구광역시","달서구","2729010800","이곡동","2729057600","이곡1동","272903147014","대구광역시 달서구 선원남로 129","2024-09-01","355.0","235","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005521","선사문화축제","128.5178249","35.82024569","대구광역시","달서구","2729011900","대천동","2729060100","월성1동","272904241554","대구광역시 달서구 조암남로26길 30","2024-09-01","3401.0","121","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005522","달서가족축제","128.4867788","35.8338158","대구광역시","달서구","2729011900","대천동","2729060200","월성2동","272903147018","대구광역시 달서구 성서공단로 40","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005523","2018 안산 김홍도축제","126.813771","37.32567447","경기도","안산시 단원구","4127310700","초지동","4127357000","초지동","412733191020","경기도 안산시 단원구 동산로 268","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005524","상주 이야기축제","128.158961","36.410959","경상북도","상주시","4725010700","남성동","4725052000","남원동","472503311032","경상북도 상주시 상산로 223","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005525","백마권역겨울놀이축제","127.6510421","36.83880878","충청북도","괴산군","4376039024","사리면","4376039000","사리면","437603014051","충청북도 괴산군 사리면 사리로 517","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005526","여르미오페스티벌","126.8298216","37.3107415","경기도","안산시 단원구","4127310100","고잔동","4127353500","호수동","412732190001","경기도 안산시 단원구 광덕대로 157","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005527","안산국제거리극축제","126.8298216","37.3107415","경기도","안산시 단원구","4127310100","고잔동","4127353500","호수동","412732190001","경기도 안산시 단원구 광덕대로 157","2024-09-01","247.0","261","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005528","제1회 상록수문화제","126.8627404","37.2996048","경기도","안산시 상록구","4127110400","본오동","4127156000","본오3동","412714370208","경기도 안산시 상록구 샘골서길 64","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005529","제2회 상록수문화제","126.8627404","37.2996048","경기도","안산시 상록구","4127110400","본오동","4127156000","본오3동","412714370208","경기도 안산시 상록구 샘골서길 64","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005530","제3회 상록수문화제","126.8627404","37.2996048","경기도","안산시 상록구","4127110400","본오동","4127156000","본오3동","412714370208","경기도 안산시 상록구 샘골서길 64","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005531","제4회 상록수문화제","126.8627404","37.2996048","경기도","안산시 상록구","4127110400","본오동","4127156000","본오3동","412714370208","경기도 안산시 상록구 샘골서길 64","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005532","제5회 상록수문화제","126.8627404","37.2996048","경기도","안산시 상록구","4127110400","본오동","4127156000","본오3동","412714370208","경기도 안산시 상록구 샘골서길 64","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005533","제6회 상록수문화제","126.8627404","37.2996048","경기도","안산시 상록구","4127110400","본오동","4127156000","본오3동","412714370208","경기도 안산시 상록구 샘골서길 64","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005534","안산 대부포도축제","126.575056","37.28706697","경기도","안산시 단원구","4127311100","대부북동","4127361000","대부동","412733191019","경기도 안산시 단원구 대부황금로 1490","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005535","안산사이언스밸리(ASV) 과학축제","126.8343934","37.29800374","경기도","안산시 상록구","4127110300","사동","4127153700","해양동","412713190074","경기도 안산시 상록구 한양대학로 55","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005536","2016 평생학습 박람회 & 제6회 도서관책문화축제","126.8191276","37.29840309","경기도","안산시 상록구","4127110300","사동","4127153700","해양동","412713190077","경기도 안산시 상록구 해양1로 30","2024-09-01","938.0","186","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005537","제8회 세계인의 날 기념행사","126.7903427","37.33243625","경기도","안산시 단원구","4127310800","원곡동","4127354500","원곡동","412733191029","경기도 안산시 단원구 부부로 43","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005538","제9회 세계인의 날 기념행사","126.7903427","37.33243625","경기도","안산시 단원구","4127310800","원곡동","4127354500","원곡동","412733191029","경기도 안산시 단원구 부부로 43","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005539","제10주년 세계인의 날 기념행사","126.8298216","37.3107415","경기도","안산시 단원구","4127310100","고잔동","4127353500","호수동","412732190001","경기도 안산시 단원구 광덕대로 157","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005540","제11주년 세계인의 날 기념행사","126.813771","37.32567447","경기도","안산시 단원구","4127310700","초지동","4127357000","초지동","412733191020","경기도 안산시 단원구 동산로 268","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005541","제12주년 세계인의 날 기념행사","126.8298216","37.3107415","경기도","안산시 단원구","4127310100","고잔동","4127353500","호수동","412732190001","경기도 안산시 단원구 광덕대로 157","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005542","괴산고추축제","127.7875348","36.81574779","충청북도","괴산군","4376025022","괴산읍","4376025000","괴산읍","437603246025","충청북도 괴산군 괴산읍 임꺽정로 90","2024-09-01","14545.0","68","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005543","청소년어울림마당 1회차","126.853291","37.32625264","경기도","안산시 상록구","4127110800","성포동","4127159000","성포동","412713190032","경기도 안산시 상록구 삼일로 696","2024-09-01","195.0","270","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005544","청소년어울림마당 2회차","126.853291","37.32625264","경기도","안산시 상록구","4127110800","성포동","4127159000","성포동","412713190032","경기도 안산시 상록구 삼일로 696","2024-09-01","195.0","270","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005545","해맞이 행사","128.5675195","35.93228847","대구광역시","북구","2723012300","구암동","2723074500","구암동","272303145012","대구광역시 북구 구암로 238","2024-09-01","17.0","313","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005546","금호강 바람소리길 축제","128.6005355","35.90663896","대구광역시","북구","2723011100","산격동","2723062000","산격2동","272304235279","대구광역시 북구 연암로42길 61","2024-09-01","22551.0","53","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005547","2019 대한민국 국향대전","126.522623","35.056546","전라남도","함평군","4686025024","함평읍","4686025000","함평읍","468603297002","전라남도 함평군 함평읍 곤재로 27","2024-09-01","3853.0","116","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005548","성산일출축제","126.9364271","33.4621467","제주특별자치도","서귀포시","5013025921","성산읍","5013025900","성산읍","501303350244","제주특별자치도 서귀포시 성산읍 일출로 284-12","2024-09-01","9.0","326","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005549","서귀포겨울바다 국제펭귄수영대회","126.4161942","33.2444327","제주특별자치도","서귀포시","5013011900","색달동","5013062000","예래동","501303350251","제주특별자치도 서귀포시 중문관광로 154-17","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005550","제주윈터페스티벌","126.5265933","33.5146078","제주특별자치도","제주시","5011010100","일도일동","5011051000","일도1동","501104847161","제주특별자치도 제주시 관덕로15길 15","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005551","제주 라프 별빛축제","126.707013","33.4868384","제주특별자치도","제주시","5011025930","조천읍","5011025900","조천읍","501103349094","제주특별자치도 제주시 조천읍 선교로 115-1","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005552","탐라국입춘굿놀이","126.5214452","33.5133537","제주특별자치도","제주시","5011010600","삼도이동","5011056000","삼도2동","501103349016","제주특별자치도 제주시 관덕로 19","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005553","제주왕벚꽃축제","126.5173665","33.50414427","제주특별자치도","제주시","5011010500","삼도일동","5011055000","삼도1동","501103349176","제주특별자치도 제주시 전농로 40","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005554","제주들불축제","126.3877935","33.3511411","제주특별자치도","제주시","5011025339","애월읍","5011025300","애월읍","501104849121","제주특별자치도 제주시 애월읍 화전길 201","2024-09-01","849.0","192","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005555","서귀포 유채꽃 국제걷기대회","126.5092777","33.24621974","제주특별자치도","서귀포시","5013010200","법환동","5013059000","대륜동","501303350224","제주특별자치도 서귀포시 월드컵로 33","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005556","가파도청보리축제","126.2689384","33.16623426","제주특별자치도","서귀포시","5013025026","대정읍","5013025000","대정읍","501303350007","제주특별자치도 서귀포시 대정읍 가파로 2","2024-09-01","1144.0","176","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005557","제37회 제주유채꽃축제","126.7362849","33.38309728","제주특별자치도","서귀포시","5013032024","표선면","5013032000","표선면","501303349231","제주특별자치도 서귀포시 표선면 녹산로 381-15","2024-09-01","66.0","292","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005558","제11회 우도소라축제","126.9517219","33.4926799","제주특별자치도","제주시","5011033021","우도면","5011033000","우도면","501104848460","제주특별자치도 제주시 우도면 우도해안길 67","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005559","괴산올갱이축제","127.8487774","36.78303875","충청북도","괴산군","4376034026","칠성면","4376034000","칠성면","437604538241","충청북도 괴산군 칠성면 둔율길 142","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005560","제 9회 수월봉 트레일","126.1612544","33.2947595","제주특별자치도","제주시","5011031023","한경면","5011031000","한경면","501103349230","제주특별자치도 제주시 한경면 노을해안로 1013-70","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005561","한라산청정고사리축제","126.6773368","33.33005821","제주특별자치도","서귀포시","5013025323","남원읍","5013025300","남원읍","501303350144","제주특별자치도 서귀포시 남원읍 서성로 788","2024-09-01","8.0","328","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005562","설문대할망 페스티벌 2019","126.6589493","33.4486627","제주특별자치도","제주시","5011025929","조천읍","5011025900","조천읍","501103349229","제주특별자치도 제주시 조천읍 남조로 2023","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005563","제주푸드앤와인페스티벌","126.4748646","33.4770439","제주특별자치도","제주시","5011012200","노형동","5011066000","노형동","501104849157","제주특별자치도 제주시 한라대학로 38","2024-09-01","15.0","317","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005564","방선문축제","126.515948","33.451122","제주특별자치도","제주시","5011013400","오등동","5011063000","아라동","501104847030","제주특별자치도 제주시 거북새미길 50-82","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005565","제6회 국제전기자동차엑스포","126.4245153","33.2413649","제주특별자치도","서귀포시","5013011200","중문동","5013061000","중문동","501303350251","제주특별자치도 서귀포시 중문관광로 224","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005566","2019 사려니숲 에코힐링 체험","126.6753835","33.4018105","제주특별자치도","서귀포시","5013032024","표선면","5013032000","표선면","501303349229","제주특별자치도 서귀포시 표선면 남조로 1487-73","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005567","감물감자축제","127.8710463","36.83949451","충청북도","괴산군","4376031021","감물면","4376031000","감물면","437604538154","충청북도 괴산군 감물면 남양동길 38","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005568","제주국제관광마라톤축제","126.7616506","33.5561992","제주특별자치도","제주시","5011025634","구좌읍","5011025600","구좌읍","501103349030","제주특별자치도 제주시 구좌읍 김녕로 209","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005569","2019 보목자리돔축제","126.6068305","33.23920545","제주특별자치도","서귀포시","5013011000","보목동","5013051000","송산동","501303350099","제주특별자치도 서귀포시 보목포로 46","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005570","2019 곶자왈 반딧불이 축제","126.25912","33.3020203","제주특별자치도","제주시","5011031021","한경면","5011031000","한경면","501103020001","제주특별자치도 제주시 한경면 연명로 346","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005571","2019 제주 메밀축제","126.3796828","33.32805926","제주특별자치도","서귀포시","5013031029","안덕면","5013031000","안덕면","501303020010","제주특별자치도 서귀포시 안덕면 산록남로 675","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005572","제주해비치아트페스티벌","126.8447796","33.3234478","제주특별자치도","서귀포시","5013032021","표선면","5013032000","표선면","501303350090","제주특별자치도 서귀포시 표선면 민속해안로 537","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005573","스테핑스톤페스티벌","126.6692481","33.542722","제주특별자치도","제주시","5011025924","조천읍","5011025900","조천읍","501103349182","제주특별자치도 제주시 조천읍 조함해안로 528","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005574","2019년도 거문오름국제트레킹","126.7147513","33.4569205","제주특별자치도","제주시","5011025930","조천읍","5011025900","조천읍","501103349094","제주특별자치도 제주시 조천읍 선교로 569-36","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005575","금능 원담축제","126.2363373","33.391126","제주특별자치도","제주시","5011025033","한림읍","5011025000","한림읍","501104847286","제주특별자치도 제주시 한림읍 금능길 119-10","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005576","이호테우축제","126.4559518","33.4961851","제주특별자치도","제주시","5011012600","이호이동","5011068000","이호동","501103349053","제주특별자치도 제주시 도리로 20","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005577","황태축제","128.3705583","38.2208221","강원도","인제군","4281032024","북면","4281032000","북면","518104499223","강원도 인제군 북면 황태길 372","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005578","진동계곡산나물축제","128.4051257","37.9640042","강원도","인제군","4281033025","기린면","4281033000","기린면","518103013058","강원도 인제군 기린면 조침령로 1061","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005579","인제빙어축제","128.0955517","37.98808996","강원도","인제군","4281031024","남면","4281031000","남면","518104499059","강원도 인제군 남면 모루박길 17-46","2024-09-01","487.0","215","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005580","2019 대전 서구힐링 아트페스티벌","127.3833597","36.35505672","대전광역시","서구","3017011200","둔산동","3017063000","둔산1동","301703166021","대전광역시 서구 둔산서로 100","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005581","제주유채꽃축제","126.7362849","33.38309728","제주특별자치도","서귀포시","5013032024","표선면","5013032000","표선면","501303349231","제주특별자치도 서귀포시 표선면 녹산로 381-15","2024-09-01","66.0","292","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005582","한라산청정 고사리축제","126.6773368","33.33005821","제주특별자치도","서귀포시","5013025323","남원읍","5013025300","남원읍","501303350144","제주특별자치도 서귀포시 남원읍 서성로 788","2024-09-01","8.0","328","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005583","보목자리돔축제","126.6002645","33.24571595","제주특별자치도","서귀포시","5013011000","보목동","5013051000","송산동","501303350076","제주특별자치도 서귀포시 마소물로 38-5","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005584","제15회 구리한강 유채꽃 축제","127.081044","37.342841","경기도","용인시 수지구","4146510300","동천동","4146556000","동천동","414654853115","경기도 용인시 수지구 동천로192번길 35-2","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005585","쇠소깍축제","126.6107448","33.26819982","제주특별자치도","서귀포시","5013010900","신효동","5013055000","효돈동",,,"2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005586","서귀포칠십리축제","126.5690934","33.24346238","제주특별자치도","서귀포시","5013010100","서귀동","5013051000","송산동","501303350263","제주특별자치도 서귀포시 칠십리로 137","2024-09-01","7932.0","95","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005587","서귀포 3분 관광영화제","126.5076218","33.25141739","제주특별자치도","서귀포시","5013011600","강정동","5013060000","대천동","501303350025","제주특별자치도 서귀포시 김정문화로 32","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005588","2019 부평풍물대축제","126.7220754","37.49765011","인천광역시","부평구","2823710100","부평동","2823751000","부평1동","282372008008","인천광역시 부평구 부평대로 69","2024-09-01","58579.0","28","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005589","제15회 구리 코스모스 축제","127.081044","37.342841","경기도","용인시 수지구","4146510300","동천동","4146556000","동천동","414654853115","경기도 용인시 수지구 동천로192번길 35-2","2024-09-01","57510.0","29","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005590","태백산눈축제","128.9868699","37.1626608","강원도","태백시","4219010100","황지동","4219054000","상장동","511903222012","강원도 태백시 태붐로 21","2024-09-01","717.0","206","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005591","한강낙동강발원지축제","128.9868699","37.1626608","강원도","태백시","4219010100","황지동","4219054000","상장동","511903222012","강원도 태백시 태붐로 21","2024-09-01","16.0","316","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005592","목포항구축제","126.3922513","34.7828401","전라남도","목포시","4611010200","산정동","4611065500","만호동","461104643366","전라남도 목포시 삼학로92번길 68","2024-09-01","11989.0","81","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005593","목포 유달산 봄 축제","126.368633","34.7910493","전라남도","목포시","4611015700","죽교동","4611066000","유달동","461104643791","전라남도 목포시 해양대학로108번길 11","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005594","제26회 연천구석기축제","127.0572224","38.0141103","경기도","연천군","4180025321","전곡읍","4180025300","전곡읍","418003215024","경기도 연천군 전곡읍 선사로 5","2024-09-01","1400.0","164","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005595","제8회 북페스티벌","129.0558558","35.16545561","부산광역시","부산진구","2623010500","범전동","2623051000","부전제1동","262303129030","부산광역시 부산진구 시민공원로 73","2024-09-01","1711.0","157","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005596","서면메디컬스트리트 축제","129.0566547","35.1579588","부산광역시","부산진구","2623010300","부전동","2623052000","부전제2동","262302006015","부산광역시 부산진구 가야대로 777","2024-09-01","9.0","326","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005597","전포카페거리축제","129.0630291","35.1570356","부산광역시","부산진구","2623010200","전포동","2623060000","전포제1동","262303129010","부산광역시 부산진구 동천로 92","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005598","제16회 구리한강 유채꽃 축제","127.081044","37.342841","경기도","용인시 수지구","4146510300","동천동","4146556000","동천동","414654853115","경기도 용인시 수지구 동천로192번길 35-2","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005599","군산시간여행축제","126.7125781","35.9907575","전라북도","군산시","4513012000","장미동","4513053000","월명동","521304604181","전라북도 군산시 내항1길 61","2024-09-01","12981.0","76","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005600","부천국제판타스틱영화제","126.7658019","37.5034813","경기도","부천시","4119010800","중동","4119074200","신중동","411923000065","경기도 부천시 길주로 210","2024-09-01","803.0","198","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005601","부천세계비보이대회","126.757053","37.506512","경기도","부천시","4119010900","상동","4119074400","상동","411924352017","경기도 부천시 길주로121번길 18-19","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005602","부천국제애니메이션페스티벌","126.7422647","37.5087667","경기도","부천시","4119010900","상동","4119074400","상동","411923000065","경기도 부천시 길주로 1","2024-09-01","6155.0","105","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005603","동해무릉제","129.1143227","37.5230127","강원도","동해시","4217010100","천곡동","4217051000","천곡동","511703221040","강원도 동해시 중앙로 250","2024-09-01","107560.0","13","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005604","제16회 구리 코스모스 축제","127.081044","37.342841","경기도","용인시 수지구","4146510300","동천동","4146556000","동천동","414654853115","경기도 용인시 수지구 동천로192번길 35-2","2024-09-01","57510.0","29","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005605","「제34회 대구약령시 한방문화축제」","128.593426","35.867194","대구광역시","중구","2711011900","동성로3가","2711057500","성내2동","271102007001","대구광역시 중구 동성로3가 중앙대로 379-2","2024-09-01","323.0","241","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005606","동성로축제","128.595424","35.869181","대구광역시","중구","2711012300","동성로2가","2711056500","성내1동","271103141006","대구광역시 중구 동성로2가 동성로 26","2024-09-01","1401.0","163","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005607","「제35회 대구약령시 한방문화축제」","128.593426","35.867194","대구광역시","중구","2711011900","동성로3가","2711057500","성내2동","271102007001","대구광역시 중구 동성로3가 중앙대로 379-2","2024-09-01","323.0","241","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005608","제17회 구리 유채꽃 축제","126.832994","37.63173966","경기도","고양시 덕양구","4128112300","화정동","4128162200","화정2동","412814376365","경기도 고양시 덕양구 화신로260번길 26","2024-09-01","0.0","337","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005609","「제36회 대구약령시 한방문화축제」","128.593426","35.867194","대구광역시","중구","2711011900","동성로3가","2711057500","성내2동","271102007001","대구광역시 중구 동성로3가 중앙대로 379-2","2024-09-01","323.0","241","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000005610","제17회 구리 코스모스 축제","127.081044","37.342841","경기도","용인시 수지구","4146510300","동천동","4146556000","동천동","414654853115","경기도 용인시 수지구 동천로192번길 35-2","2024-09-01","57510.0","29","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
