FCLTY_ID,FCLTY_NM,LC_LA,LC_LO,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,SEARCH_MT,SEARCH_CO,RANK_CO,FILE_NM,BASE_DE
"KC594PO23N000000311","전주국제발효식품엑스포","127.130912","35.8389558","전라북도","전주시 덕진구","4511310700","금암동","4511358000","금암1동","521132266001","전라북도 전주시 덕진구 기린대로 418","2023-12-01","60.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000312","전주대사습놀이","127.11964","35.8490089","전라북도","전주시 덕진구","4511310600","덕진동2가","4511357000","덕진동",,"전라북도 전주시 덕진구 덕진동2가 권삼득로 400","2023-12-01","1490.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000313","전주세계소리축제","127.1315694","35.8239265","전라북도","전주시 덕진구","4511310200","진북동","4511352500","진북동","521133266067","전라북도 전주시 덕진구 전주천서로 351","2023-12-01","1480.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000314","전주한지문화축제","127.1482821","35.8206764","전라북도","전주시 완산구","4511110700","경원동3가","4511153000","풍남동","521114598413","전라북도 전주시 완산구 경원동3가 현무1길 20","2023-12-01","140.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000315","정서진 해넘이 축제","126.6074637","37.55843765","인천광역시","서구","2826011900","오류동","2826072000","오류왕길동","282603156173","인천광역시 서구 정서진1로 41","2023-12-01","580.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000316","정선아리랑제","128.6602287","37.38024298","강원도","정선군","4277025021","정선읍","4277025000","정선읍","517704487143","강원도 정선군 정선읍 봉양3길 17","2023-12-01","1420.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000317","정월대보름 행사","126.863871","37.516601","서울특별시","양천구","1147010100","신정동","1147067000","신정6동","114703114003","서울특별시 양천구 목동서로 363","2023-12-01","150.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000318","정월대보름축제","127.7436448","37.849584","강원도","춘천시","4211012300","퇴계동","4211066000","퇴계동","511103218041","강원도 춘천시 퇴계농공로 40","2023-12-01","70.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000319","정월대보름행사","128.9312498","35.96656577","경상북도","영천시","4723010800","과전동","4723052000","중앙동","472303018036","경상북도 영천시 천문로 323","2023-12-01","150.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000320","정조대왕 능행차 공동재현","126.9074923","37.4510151","서울특별시","금천구","1154510300","시흥동","1154571000","시흥제5동","115453117006","서울특별시 금천구 은행나무로 45","2023-12-01","50.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000321","제10회 독산성 문화제","127.0770823","37.16022346","경기도","오산시","4137010900","은계동","4137051000","중앙동","413703198046","경기도 오산시 현충로 100","2023-12-01","11.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000322","제10회 무궁화축제","127.9040277","37.70765301","강원도","홍천군","4272025028","홍천읍","4272025000","홍천읍","517203225052","강원도 홍천군 홍천읍 홍천로 623-10","2023-12-01","40.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000323","제11회 마포나루새우젓축제","126.901951","37.5642503","서울특별시","마포구","1144012500","성산동","1144073000","성산제2동","114403113018","서울특별시 마포구 월드컵로 207","2023-12-01","80.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000324","제11회 삼락벚꽃축제","128.9764729","35.1688207","부산광역시","사상구","2653010400","괘법동","2653062000","괘법동","265302006002","부산광역시 사상구 낙동대로 1218","2023-12-01","20.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000325","제11회 우도소라축제","126.9517219","33.4926799","제주특별자치도","제주시","5011033021","우도면","5011033000","우도면","501104848460","제주특별자치도 제주시 우도면 우도해안길 67","2023-12-01","20.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000326","제12회 사천시농업한마당축제","126.8298216","37.3107415","경기도","안산시 단원구","4127310100","고잔동","4127353500","호수동","412732190001","경기도 안산시 단원구 광덕대로 157","2023-12-01","16.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000327","제12회 지리산산청곶감축제","127.8363661","35.27427006","경상남도","산청군","4886036028","시천면","4886036000","시천면","488604835174","경상남도 산청군 시천면 송하중태길 6","2023-12-01","2510.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000328","제13회 영동포도축제","127.7819752","36.1642048","충청북도","영동군","4374025027","영동읍","4374025000","영동읍","437403243040","충청북도 영동군 영동읍 영동황간로 122","2023-12-01","170.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000329","제14회 부산국제매직페스티벌","129.1577913","35.1583123","부산광역시","해운대구","2635010500","우동","2635051000","우제1동","263503133043","부산광역시 해운대구 해운대해변로 236","2023-12-01","30.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000330","제14회 부산국제어린이청소년영화제","129.1270863","35.17103803","부산광역시","해운대구","2635010500","우동","2635052000","우제2동","263502133002","부산광역시 해운대구 수영강변대로 120","2023-12-01","200.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000331","제14회 시흥갯골축제","126.7812607","37.38979433","경기도","시흥시","4139013000","장곡동","4139063100","장곡동","413903199013","경기도 시흥시 동서로 287","2023-12-01","170.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000332","제14회 전국해양스포츠제전","126.6825425","37.32695194","경기도","시흥시","4139013200","정왕동","4139059200","정왕2동","413903351811","경기도 시흥시 거북섬공원로 27","2023-12-01","27.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000333","제15회 구리 코스모스 축제","127.081044","37.342841","경기도","용인시 수지구","4146510300","동천동","4146556000","동천동","414654853115","경기도 용인시 수지구 동천로192번길 35-2","2023-12-01","70.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000334","제15회 부산세계불꽃축제","129.1577913","35.1583123","부산광역시","해운대구","2635010500","우동","2635051000","우제1동","263503133043","부산광역시 해운대구 해운대해변로 236","2023-12-01","19.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000335","제15회 영등포 여의도 봄꽃축제","126.9165501","37.5310813","서울특별시","영등포구","1156011000","여의도동","1156054000","여의동","115602118002","서울특별시 영등포구 의사당대로 1","2023-12-01","40.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000336","제15회 영산포 홍어축제","126.7140301","34.9996615","전라남도","나주시","4617012300","영산동","4617058000","영산동","461703284049","전라남도 나주시 예향로 3872","2023-12-01","20.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000337","제15회 영양산나물축제","129.1123668","36.66718111","경상북도","영양군","4776025022","영양읍","4776025000","영양읍","477604751036","경상북도 영양군 영양읍 군청길 37","2023-12-01","60.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000338","제15회 차성문화제","129.2183134","35.2448828","부산광역시","기장군","2671025026","기장읍","2671025000","기장읍","267103140036","부산광역시 기장군 기장읍 읍내로 120","2023-12-01","40.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000339","제15회 파주개성인삼축제","126.7400657","37.8893177","경기도","파주시","4148025026","문산읍","4148025000","문산읍","414803206068","경기도 파주시 문산읍 임진각로 177","2023-12-01","200.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000340","제16회 구리 코스모스 축제","127.081044","37.342841","경기도","용인시 수지구","4146510300","동천동","4146556000","동천동","414654853115","경기도 용인시 수지구 동천로192번길 35-2","2023-12-01","70.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000341","제16회 추억의 충장축제","126.9230951","35.1461414","광주광역시","동구","2911011800","서석동","2911065500","서남동","291103159007","광주광역시 동구 서남로 1","2023-12-01","20.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000342","제17회 구리 유채꽃 축제","126.832994","37.63173966","경기도","고양시 덕양구","4128112300","화정동","4128162200","화정2동","412814376365","경기도 고양시 덕양구 화신로260번길 26","2023-12-01","15.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000343","제17회 구리 코스모스 축제","127.081044","37.342841","경기도","용인시 수지구","4146510300","동천동","4146556000","동천동","414654853115","경기도 용인시 수지구 동천로192번길 35-2","2023-12-01","70.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000344","제18회 구리 유채꽃 축제","126.832994","37.63173966","경기도","고양시 덕양구","4128112300","화정동","4128162200","화정2동","412814376365","경기도 고양시 덕양구 화신로260번길 26","2023-12-01","15.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000345","제18회 구리 코스모스 축제","127.081044","37.342841","경기도","용인시 수지구","4146510300","동천동","4146556000","동천동","414654853115","경기도 용인시 수지구 동천로192번길 35-2","2023-12-01","70.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000346","제18회 사상강변축제","128.9764729","35.1688207","부산광역시","사상구","2653010400","괘법동","2653062000","괘법동","265302006002","부산광역시 사상구 낙동대로 1218","2023-12-01","40.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000347","제18회 합천벚꽃마라톤대회","128.1507189","35.56233059","경상남도","합천군","4889025021","합천읍","4889025000","합천읍","488903348027","경상남도 합천군 합천읍 장수로 1-2","2023-12-01","20.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000348","제19회 구리 유채꽃 축제","126.832994","37.63173966","경기도","고양시 덕양구","4128112300","화정동","4128162200","화정2동","412814376365","경기도 고양시 덕양구 화신로260번길 26","2023-12-01","15.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000349","제19회 구리 코스모스 축제","127.081044","37.342841","경기도","용인시 수지구","4146510300","동천동","4146556000","동천동","414654853115","경기도 용인시 수지구 동천로192번길 35-2","2023-12-01","70.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000350","제19회 도두오래물축제","126.4670599","33.50637959","제주특별자치도","제주시","5011012700","도두일동","5011069000","도두동","501104847521","제주특별자치도 제주시 도두항길 22-2","2023-12-01","20.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000351","제19회 산청한방약초축제","127.8713587","35.41953901","경상남도","산청군","4886034021","금서면","4886034000","금서면","488604835420","경상남도 산청군 금서면 친환경로2605번길 22","2023-12-01","300.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000352","제19회 전주국제영화제","127.143647","35.8208219","전라북도","전주시 완산구","4511111700","고사동","4511151000","중앙동","521114598335","전라북도 전주시 완산구 전주객사4길 74-12","2023-12-01","4740.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000353","제19회광안리어방축제","129.1185216","35.15377436","부산광역시","수영구","2650010400","광안동","2650077000","광안제2동","265003138005","부산광역시 수영구 광안해변로 219","2023-12-01","300.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000354","제1회 대청호 벚꽃축제","127.4978957","36.353279","대전광역시","동구","3011012900","신상동","3011072500","대청동","301104292600","대전광역시 동구 회남로58번길 19-36","2023-12-01","30.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000355","제1회의성슈퍼푸드마늘축제","128.6768191","36.35137471","경상북도","의성군","4773025031","의성읍","4773025000","의성읍","477302018002","경상북도 의성군 의성읍 경북대로 5690","2023-12-01","13.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000356","제20회 청양고추.구기자축제","126.804563","36.446571","충청남도","청양군","4479025021","청양읍","4479025000","청양읍","447904583017","충청남도 청양군 청양읍 고리섬들길 108-7","2023-12-01","50.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000357","제21회 고성통일명태축제","128.4541653","38.43974397","강원도","고성군","4282025321","거진읍","4282025300","거진읍","518204502343","강원도 고성군 거진읍 해오름해변길 125","2023-12-01","17.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000358","제22회 과천축제","126.9895045","37.4279091","경기도","과천시","4129010700","중앙동","4129051000","중앙동","412903195051","경기도 과천시 통영로 5","2023-12-01","140.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000359","제22회 무안연꽃축제","126.530051","34.860212","전라남도","무안군","4684025331","일로읍","4684025300","일로읍","468403296012","전라남도 무안군 일로읍 백련로 333","2023-12-01","270.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000360","제22회 보령머드축제","126.5171553","36.3043328","충청남도","보령시","4418011000","신흑동","4418056500","대천5동","441803252011","충청남도 보령시 대해로 897-15","2023-12-01","2530.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000361","제23회 단양온달문화축제","128.4929221","37.06295564","충청북도","단양군","4380033022","영춘면","4380033000","영춘면","438003248041","충청북도 단양군 영춘면 온달로 23","2023-12-01","60.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000362","제23회 파주장단콩축제","126.7400657","37.8893177","경기도","파주시","4148025026","문산읍","4148025000","문산읍","414803206068","경기도 파주시 문산읍 임진각로 177","2023-12-01","1760.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000363","제23회 황매산철쭉제","127.984829","35.480966","경상남도","합천군","4889044024","가회면","4889044000","가회면","488904844671","경상남도 합천군 가회면 황매산공원길 331","2023-12-01","30.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000364","제24회 부산국제영화제","129.1270863","35.17103803","부산광역시","해운대구","2635010500","우동","2635052000","우제2동","263502133002","부산광역시 해운대구 수영강변대로 120","2023-12-01","8660.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000365","제24회 부산바다축제","129.1577913","35.1583123","부산광역시","해운대구","2635010500","우동","2635051000","우제1동","263503133043","부산광역시 해운대구 해운대해변로 236","2023-12-01","210.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000366","제25회 남도음식문화큰잔치","126.7725422","34.6259705","전라남도","강진군","4681025025","강진읍","4681025000","강진읍","468103293010","전라남도 강진군 강진읍 남당로 97-23","2023-12-01","40.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000367","제25회 지리산 바래봉 철쭉제","127.5486175","35.4350897","전라북도","남원시","4519025027","운봉읍","4519025000","운봉읍","521904613232","전라북도 남원시 운봉읍 바래봉길 214","2023-12-01","30.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000368","제26회 연천구석기축제","127.0572224","38.0141103","경기도","연천군","4180025321","전곡읍","4180025300","전곡읍","418003215024","경기도 연천군 전곡읍 선사로 5","2023-12-01","1510.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000369","제26회 오리문화제","126.870701","37.463301","경기도","광명시","4121010300","하안동","4121063100","하안1동","412103000022","경기도 광명시 오리로 703","2023-12-01","15.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000370","제27회 영도다리축제","129.0391352","35.09450221","부산광역시","영도구","2620011500","봉래동1가","2620059000","봉래제1동","262003128013","부산광역시 영도구 봉래동1가 봉래나루로 82","2023-12-01","230.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000371","제27회 화도진축제","126.632239","37.476747","인천광역시","동구","2814010300","송현동","2814055500","송현1.2동","281403150015","인천광역시 동구 수문통로 4","2023-12-01","40.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000372","제28회 함안낙화놀이","128.4227474","35.25542023","경상남도","함안군","4873031023","함안면","4873031000","함안면","487304820087","경상남도 함안군 함안면 괴산4길 25","2023-12-01","3750.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000373","제28회 화도진축제","126.632239","37.476747","인천광역시","동구","2814010300","송현동","2814055500","송현1.2동","281403150015","인천광역시 동구 수문통로 4","2023-12-01","40.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000374","제29회 화도진축제","126.632239","37.476747","인천광역시","동구","2814010300","송현동","2814055500","송현1.2동","281403150015","인천광역시 동구 수문통로 4","2023-12-01","40.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000375","제30회 정읍사문화제","126.8615763","35.55073015","전라북도","정읍시","4518010400","시기동","4518056500","초산동","521803270039","전라북도 정읍시 정읍사로 541","2023-12-01","20.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000376","제30회 화도진축제","126.632239","37.476747","인천광역시","동구","2814010300","송현동","2814055500","송현1.2동","281403150015","인천광역시 동구 수문통로 4","2023-12-01","40.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000377","제32회 율곡문화제","126.8709074","37.864271","경기도","파주시","4148025624","법원읍","4148025600","법원읍","414803206069","경기도 파주시 법원읍 자운서원로 184","2023-12-01","20.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000378","제33회 비사벌문화제","128.4987294","35.53835896","경상남도","창녕군","4874025037","창녕읍","4874025000","창녕읍","487404823711","경상남도 창녕군 창녕읍 학천길 13","2023-12-01","20.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000379","제35회 대야문화제","128.1694128","35.56452275","경상남도","합천군","4889025021","합천읍","4889025000","합천읍","488903348045","경상남도 합천군 합천읍 동서로 166","2023-12-01","16.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000380","제37회 단양소백산철쭉제","128.4207808","36.9647819","충청북도","단양군","4380025034","단양읍","4380025000","단양읍","438004544313","충청북도 단양군 단양읍 소백산등산길 12","2023-12-01","30.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000381","제37회 제주유채꽃축제","126.7362849","33.38309728","제주특별자치도","서귀포시","5013032024","표선면","5013032000","표선면","501303349231","제주특별자치도 서귀포시 표선면 녹산로 381-15","2023-12-01","270.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000382","제37회 해운대달맞이온천축제","129.1577913","35.1583123","부산광역시","해운대구","2635010500","우동","2635051000","우제1동","263503133043","부산광역시 해운대구 해운대해변로 236","2023-12-01","13.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000383","제3회 강진만 춤추는 갈대축제","126.7725422","34.6259705","전라남도","강진군","4681025025","강진읍","4681025000","강진읍","468103293010","전라남도 강진군 강진읍 남당로 97-23","2023-12-01","60.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000384","제3회 낙동강세계평화 문화대축전","128.4011405","36.0182307","경상북도","칠곡군","4785025625","석적읍","4785025600","석적읍","478502000012","경상북도 칠곡군 석적읍 강변대로 1580","2023-12-01","80.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000385","제3회 홍천사과축제","127.8930626","37.68975727","강원도","홍천군","4272025024","홍천읍","4272025000","홍천읍","517204475304","강원도 홍천군 홍천읍 산림공원1길 29","2023-12-01","250.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000386","제46회 강진청자축제","126.8004143","34.5088478","전라남도","강진군","4681033022","대구면","4681033000","대구면","468104679379","전라남도 강진군 대구면 청자촌길 33","2023-12-01","660.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000387","제47회 신라문화제","129.2090768","35.86064257","경상북도","경주시","4713012400","황성동","4713062100","황성동",,"경상북도 경주시 황성공원로 29","2023-12-01","440.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000388","제47회의병제전","128.2674987","35.31557358","경상남도","의령군","4872025023","의령읍","4872025000","의령읍","487203327004","경상남도 의령군 의령읍 구룡로 245-4","2023-12-01","19.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000389","제4회 낙동강세계평화 문화대축전","128.4011405","36.0182307","경상북도","칠곡군","4785025625","석적읍","4785025600","석적읍","478502000012","경상북도 칠곡군 석적읍 강변대로 1580","2023-12-01","80.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000390","제50회 영동난계국악축제","127.7739921","36.1736274","충청북도","영동군","4374025028","영동읍","4374025000","영동읍","437403243054","충청북도 영동군 영동읍 학산영동로 1244-1","2023-12-01","890.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000391","제52회 황토현동학농민혁명기념제","126.8313917","35.63130705","전라북도","정읍시","4518036021","덕천면","4518036000","덕천면","521803270010","전라북도 정읍시 덕천면 동학로 742","2023-12-01","11.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000392","제56회 수원화성문화제","127.0151511","37.2808736","경기도","수원시 팔달구","4111512300","남창동","4111574000","행궁동","411153176017","경기도 수원시 팔달구 행궁로 11","2023-12-01","430.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000393","제58회 천령문화제","127.7206714","35.52424257","경상남도","함양군","4887025024","함양읍","4887025000","함양읍","488704838452","경상남도 함양군 함양읍 필봉산길 49","2023-12-01","14.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000394","제5회 낙동강세계평화 문화대축전","128.4011405","36.0182307","경상북도","칠곡군","4785025625","석적읍","4785025600","석적읍","478502000012","경상북도 칠곡군 석적읍 강변대로 1580","2023-12-01","80.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000395","제63회 백제문화제","127.1271045","36.46891899","충청남도","공주시","4415012000","신관동","4415057000","신관동","441503251008","충청남도 공주시 금벽로 368","2023-12-01","670.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000396","제64회 백제문화제","127.1271045","36.46891899","충청남도","공주시","4415012000","신관동","4415057000","신관동","441503251008","충청남도 공주시 금벽로 368","2023-12-01","670.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000397","제65회 백제문화제","127.1271045","36.46891899","충청남도","공주시","4415012000","신관동","4415057000","신관동","441503251008","충청남도 공주시 금벽로 368","2023-12-01","670.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000398","제6회 국제전기자동차엑스포","126.4245153","33.2413649","제주특별자치도","서귀포시","5013011200","중문동","5013061000","중문동","501303350251","제주특별자치도 서귀포시 중문관광로 224","2023-12-01","70.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000399","제6회 낙동강세계평화 문화대축전","128.4011405","36.0182307","경상북도","칠곡군","4785025625","석적읍","4785025600","석적읍","478502000012","경상북도 칠곡군 석적읍 강변대로 1580","2023-12-01","80.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000400","제7회 낙동강세계평화문화 대축전","128.401401","36.019199","경상북도","칠곡군","4785025625","석적읍","4785025600","석적읍","478503322009","경상북도 칠곡군 석적읍 석적로 226","2023-12-01","80.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000401","제7회 홍천인삼송어축제","127.8785224","37.68773665","강원도","홍천군","4272025023","홍천읍","4272025000","홍천읍","517203225052","강원도 홍천군 홍천읍 홍천로 306-14","2023-12-01","45.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000402","제89회 춘향제","127.3805045","35.40412922","전라북도","남원시","4519010500","천거동","4519055000","금동","521903000200","전라북도 남원시 요천로 1447","2023-12-01","1060.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000403","제8회 낙동강 구포나루 축제","128.9900968","35.19688402","부산광역시","북구","2632010500","구포동","2632052000","구포제2동","263204196079","부산광역시 북구 낙동대로1570번길 33","2023-12-01","18.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000404","제8회 대한민국와인축제","127.7739921","36.1736274","충청북도","영동군","4374025028","영동읍","4374025000","영동읍","437403243054","충청북도 영동군 영동읍 학산영동로 1244-1","2023-12-01","33.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000405","제8회 북페스티벌","129.0558558","35.16545561","부산광역시","부산진구","2623010500","범전동","2623051000","부전제1동","262303129030","부산광역시 부산진구 시민공원로 73","2023-12-01","100.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000406","제주 라프 별빛축제","126.707013","33.4868384","제주특별자치도","제주시","5011025930","조천읍","5011025900","조천읍","501103349094","제주특별자치도 제주시 조천읍 선교로 115-1","2023-12-01","140.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000407","제주들불축제","126.3877935","33.3511411","제주특별자치도","제주시","5011025339","애월읍","5011025300","애월읍","501104849121","제주특별자치도 제주시 애월읍 화전길 201","2023-12-01","950.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000408","제주왕벚꽃축제","126.5173665","33.50414427","제주특별자치도","제주시","5011010500","삼도일동","5011055000","삼도1동","501103349176","제주특별자치도 제주시 전농로 40","2023-12-01","80.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000409","제주윈터페스티벌","126.5265933","33.5146078","제주특별자치도","제주시","5011010100","일도일동","5011051000","일도1동","501104847161","제주특별자치도 제주시 관덕로15길 15","2023-12-01","440.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000410","제주유채꽃축제","126.7362849","33.38309728","제주특별자치도","서귀포시","5013032024","표선면","5013032000","표선면","501303349231","제주특별자치도 서귀포시 표선면 녹산로 381-15","2023-12-01","270.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
"KC594PO23N000000411","제주푸드앤와인페스티벌","126.4748646","33.4770439","제주특별자치도","제주시","5011012200","노형동","5011066000","노형동","501104849157","제주특별자치도 제주시 한라대학로 38","2023-12-01","30.0","1","KC_594_WNTY_FSTV_TRND_MAP_2023","20231231"
